,Model,period,boundary,window_size,window_weight,window_type,normalization,encode,representation,mean,std_error
1733,M1734,no,yes,1,linear,summed,log,r_corr,graph,0.45859258058909563,0.07493562144462093
1734,M1735,no,yes,1,linear,summed,log,cooc,space,0.7519479168641348,0.013954908952418939
1735,M1736,no,yes,1,linear,summed,log,cooc,graph,0.8682837820901227,0.005448421715924784
1736,M1737,no,yes,1,linear,summed,ppmi,distance,space,0.7288292330190027,0.011667158416572723
1737,M1738,no,yes,1,linear,summed,ppmi,distance,graph,0.33296815645826294,0.00875251636247892
1738,M1739,no,yes,1,linear,summed,ppmi,cos,space,0.7558827071067171,0.002511757103677287
1739,M1740,no,yes,1,linear,summed,ppmi,cos,graph,0.7182399219336875,0.004460422203087897
1740,M1741,no,yes,1,linear,summed,ppmi,corr,space,-0.69177445452706,0.010796039007934048
1741,M1742,no,yes,1,linear,summed,ppmi,corr,graph,-0.20334054057943254,0.12276390677657692
1742,M1743,no,yes,1,linear,summed,ppmi,r_distance,space,0.7298190411488041,0.01206181843577583
1743,M1744,no,yes,1,linear,summed,ppmi,r_distance,graph,0.3026938824863885,0.010781085557777046
1744,M1745,no,yes,1,linear,summed,ppmi,r_cos,space,0.06825827415553246,0.20349595324555542
1745,M1746,no,yes,1,linear,summed,ppmi,r_cos,graph,0.02821055118035822,0.11148173832305484
1746,M1747,no,yes,1,linear,summed,ppmi,r_corr,space,-0.10855430186909476,0.4908047323151351
1747,M1748,no,yes,1,linear,summed,ppmi,r_corr,graph,-0.05878638359030077,0.42430218853727
1748,M1749,no,yes,1,linear,summed,ppmi,cooc,space,0.749599756439119,0.014990851913361167
1749,M1750,no,yes,1,linear,summed,ppmi,cooc,graph,0.40118669453428346,0.005550493138365601
1750,M1751,no,yes,1,linear,summed,non,distance,space,0.6792785745847361,0.008125126802190168
1751,M1752,no,yes,1,linear,summed,non,distance,graph,0.6462075933769007,0.020896643507000948
1752,M1753,no,yes,1,linear,summed,non,cos,space,0.7558827071067171,0.002511757103677287
1753,M1754,no,yes,1,linear,summed,non,cos,graph,0.7182399219336875,0.004460422203087897
1754,M1755,no,yes,1,linear,summed,non,corr,space,-0.7204088795256645,0.01062423417426528
1755,M1756,no,yes,1,linear,summed,non,corr,graph,-0.5919954620332945,0.07752658493581502
1756,M1757,no,yes,1,linear,summed,non,r_distance,space,0.680993138603027,0.007286954437734874
1757,M1758,no,yes,1,linear,summed,non,r_distance,graph,0.6474057660869716,0.04060008497342033
1758,M1759,no,yes,1,linear,summed,non,r_cos,space,-0.16561335930553506,0.31503030583913266
1759,M1760,no,yes,1,linear,summed,non,r_cos,graph,-0.1235852866387371,0.24850343106410588
1760,M1761,no,yes,1,linear,summed,non,r_corr,space,-0.37328007027554355,0.5720820164585099
1761,M1762,no,yes,1,linear,summed,non,r_corr,graph,0.5027529765808577,0.21995645960157886
1762,M1763,no,yes,1,linear,summed,non,cooc,space,0.7839621961624959,0.005919497420222888
1763,M1764,no,yes,1,linear,summed,non,cooc,graph,0.3443066212218847,0.012595803135948967
1764,M1765,no,yes,2,flat,forward,log,distance,space,0.7269096628981465,0.009177520100635947
1765,M1766,no,yes,2,flat,forward,log,distance,graph,0.42138811959366257,0.029222891741362115
1766,M1767,no,yes,2,flat,forward,log,cos,space,0.7257752767385236,0.008158810715590778
1767,M1768,no,yes,2,flat,forward,log,cos,graph,0.4113770012642772,0.020531920336949797
1768,M1769,no,yes,2,flat,forward,log,corr,space,-0.2633643465171466,0.06628698390787637
1769,M1770,no,yes,2,flat,forward,log,corr,graph,-0.17311980767165808,0.046236203984496155
1770,M1771,no,yes,2,flat,forward,log,r_distance,space,0.7125227051007392,0.0035818529790616715
1771,M1772,no,yes,2,flat,forward,log,r_distance,graph,0.4243259537058724,0.039075518089530865
1772,M1773,no,yes,2,flat,forward,log,r_cos,space,0.6648956320050038,0.019826423473727133
1773,M1774,no,yes,2,flat,forward,log,r_cos,graph,0.2647908813151766,0.14705594017993878
1774,M1775,no,yes,2,flat,forward,log,r_corr,space,0.6244466063555683,0.034321259042768434
1775,M1776,no,yes,2,flat,forward,log,r_corr,graph,0.346518084426521,0.1224221757697889
1776,M1777,no,yes,2,flat,forward,log,cooc,space,0.7264292288863624,0.009704300537061148
1777,M1778,no,yes,2,flat,forward,log,cooc,graph,0.73371450918997,0.013059902125820373
1778,M1779,no,yes,2,flat,forward,ppmi,distance,space,0.7082113391595798,0.008203037068702084
1779,M1780,no,yes,2,flat,forward,ppmi,distance,graph,0.4587881934289664,0.035220144621706695
1780,M1781,no,yes,2,flat,forward,ppmi,cos,space,0.7334972395669068,0.012221971354547702
1781,M1782,no,yes,2,flat,forward,ppmi,cos,graph,0.45027602639254505,0.03467860388539887
1782,M1783,no,yes,2,flat,forward,ppmi,corr,space,-0.4508933820283465,0.051969918696766655
1783,M1784,no,yes,2,flat,forward,ppmi,corr,graph,-0.08197051723294806,0.06439791789726991
1784,M1785,no,yes,2,flat,forward,ppmi,r_distance,space,0.7314901469598591,0.006305322858163005
1785,M1786,no,yes,2,flat,forward,ppmi,r_distance,graph,0.44478734527803737,0.022062468056970236
1786,M1787,no,yes,2,flat,forward,ppmi,r_cos,space,0.11575665771158965,0.06682168289005273
1787,M1788,no,yes,2,flat,forward,ppmi,r_cos,graph,0.18894548393561283,0.07509746387370803
1788,M1789,no,yes,2,flat,forward,ppmi,r_corr,space,0.05614885258600492,0.24600741934679807
1789,M1790,no,yes,2,flat,forward,ppmi,r_corr,graph,0.14411615560959662,0.2511306489853765
1790,M1791,no,yes,2,flat,forward,ppmi,cooc,space,0.67594024500273,0.02402564216731879
1791,M1792,no,yes,2,flat,forward,ppmi,cooc,graph,0.7004270831164103,0.0225621823735013
1792,M1793,no,yes,2,flat,forward,non,distance,space,0.6912176007879383,0.008317414550069461
1793,M1794,no,yes,2,flat,forward,non,distance,graph,0.379177949813264,0.025142033972691283
1794,M1795,no,yes,2,flat,forward,non,cos,space,0.713798511399115,0.006442171114927283
1795,M1796,no,yes,2,flat,forward,non,cos,graph,0.42698495122476005,0.012939430283146808
1796,M1797,no,yes,2,flat,forward,non,corr,space,-0.3194394031928905,0.04695033392254264
1797,M1798,no,yes,2,flat,forward,non,corr,graph,-0.042602396529384905,0.11375447848331365
1798,M1799,no,yes,2,flat,forward,non,r_distance,space,0.6919255654966389,0.010477327905031437
1799,M1800,no,yes,2,flat,forward,non,r_distance,graph,0.4237551396522977,0.03993981199972417
1800,M1801,no,yes,2,flat,forward,non,r_cos,space,0.6174556543266623,0.0525916455973368
1801,M1802,no,yes,2,flat,forward,non,r_cos,graph,0.38284380698853104,0.04559224870125937
1802,M1803,no,yes,2,flat,forward,non,r_corr,space,0.595328210077894,0.05558684216522412
1803,M1804,no,yes,2,flat,forward,non,r_corr,graph,0.4016680022841779,0.04227696660894683
1804,M1805,no,yes,2,flat,forward,non,cooc,space,0.7630520290031548,0.005541001975642585
1805,M1806,no,yes,2,flat,forward,non,cooc,graph,0.76905071717684,0.008132789988605857
1806,M1807,no,yes,2,flat,backward,log,distance,space,0.7270966229938846,0.008619224913808671
1807,M1808,no,yes,2,flat,backward,log,distance,graph,0.6039518115760018,0.014552613341812412
1808,M1809,no,yes,2,flat,backward,log,cos,space,0.7338914942422091,0.007658493326423358
1809,M1810,no,yes,2,flat,backward,log,cos,graph,0.5890586390176836,0.00901648106786069
1810,M1811,no,yes,2,flat,backward,log,corr,space,-0.11954105100270951,0.012010602086798522
1811,M1812,no,yes,2,flat,backward,log,corr,graph,-0.34048506202688894,0.014552775823469337
1812,M1813,no,yes,2,flat,backward,log,r_distance,space,0.7365532188472225,0.010367636023617737
1813,M1814,no,yes,2,flat,backward,log,r_distance,graph,0.6291097857620168,0.010229642566821465
1814,M1815,no,yes,2,flat,backward,log,r_cos,space,0.07436192282592909,0.02360361712707563
1815,M1816,no,yes,2,flat,backward,log,r_cos,graph,0.18906858320384173,0.012393801937529581
1816,M1817,no,yes,2,flat,backward,log,r_corr,space,-0.03062484113428383,0.10181977797303843
1817,M1818,no,yes,2,flat,backward,log,r_corr,graph,0.3997770426126532,0.2889645437135355
1818,M1819,no,yes,2,flat,backward,log,cooc,space,0.6144071521053103,0.007447993298080246
1819,M1820,no,yes,2,flat,backward,log,cooc,graph,0.75039069844579,0.012523764925522523
1820,M1821,no,yes,2,flat,backward,ppmi,distance,space,0.738439911150152,0.007936655602525275
1821,M1822,no,yes,2,flat,backward,ppmi,distance,graph,0.6113633783557372,0.02252121064639197
1822,M1823,no,yes,2,flat,backward,ppmi,cos,space,0.7485259250274021,0.003152351921626809
1823,M1824,no,yes,2,flat,backward,ppmi,cos,graph,0.6944322766243577,0.027263150638501224
1824,M1825,no,yes,2,flat,backward,ppmi,corr,space,-0.057668294217902025,0.0313161612441321
1825,M1826,no,yes,2,flat,backward,ppmi,corr,graph,0.559913225544019,0.01935094026418776
1826,M1827,no,yes,2,flat,backward,ppmi,r_distance,space,0.7437672804882878,0.013876002274565353
1827,M1828,no,yes,2,flat,backward,ppmi,r_distance,graph,0.3821580230939928,0.019807423829177582
1828,M1829,no,yes,2,flat,backward,ppmi,r_cos,space,0.062331212190400054,0.07477227488086206
1829,M1830,no,yes,2,flat,backward,ppmi,r_cos,graph,0.14452020148681938,0.07027200882279591
1830,M1831,no,yes,2,flat,backward,ppmi,r_corr,space,0.2789157948453886,0.2106518955226491
1831,M1832,no,yes,2,flat,backward,ppmi,r_corr,graph,0.28386613307146324,0.08036289054105646
1832,M1833,no,yes,2,flat,backward,ppmi,cooc,space,0.6099747561771512,0.010452178225535218
1833,M1834,no,yes,2,flat,backward,ppmi,cooc,graph,0.6992773678343958,0.018995728581928457
1834,M1835,no,yes,2,flat,backward,non,distance,space,0.7225445949910593,0.008687964556675478
1835,M1836,no,yes,2,flat,backward,non,distance,graph,0.6984914183271869,0.017004791148790874
1836,M1837,no,yes,2,flat,backward,non,cos,space,0.7192483120296103,0.006724925729245556
1837,M1838,no,yes,2,flat,backward,non,cos,graph,0.6949630462040154,0.016178444875131
1838,M1839,no,yes,2,flat,backward,non,corr,space,-0.1419537008460464,0.021454201805628542
1839,M1840,no,yes,2,flat,backward,non,corr,graph,-0.23452651904004612,0.017347332918291256
1840,M1841,no,yes,2,flat,backward,non,r_distance,space,0.7182535752914472,0.01070698276127409
1841,M1842,no,yes,2,flat,backward,non,r_distance,graph,0.6888984934681147,0.03760007973260411
1842,M1843,no,yes,2,flat,backward,non,r_cos,space,0.6959933190425357,0.017498122222462265
1843,M1844,no,yes,2,flat,backward,non,r_cos,graph,0.664097254118932,0.08870215842071277
1844,M1845,no,yes,2,flat,backward,non,r_corr,space,0.5096209149630659,0.2435881111105621
1845,M1846,no,yes,2,flat,backward,non,r_corr,graph,0.4492432076106582,0.20350933332021978
1846,M1847,no,yes,2,flat,backward,non,cooc,space,0.6216121494474098,0.006701669916932863
1847,M1848,no,yes,2,flat,backward,non,cooc,graph,0.763716938310381,0.01060147293136791
1848,M1849,no,yes,2,flat,summed,log,distance,space,0.7327032691818697,0.009240900501987599
1849,M1850,no,yes,2,flat,summed,log,distance,graph,0.6611640453014763,0.005419582529158815
1850,M1851,no,yes,2,flat,summed,log,cos,space,0.7557052579051371,0.002997526222435956
1851,M1852,no,yes,2,flat,summed,log,cos,graph,0.6301748452056865,0.005739511130775248
1852,M1853,no,yes,2,flat,summed,log,corr,space,-0.12979522723292017,0.01502480379411691
1853,M1854,no,yes,2,flat,summed,log,corr,graph,-0.3122086579994049,0.011091084568151832
1854,M1855,no,yes,2,flat,summed,log,r_distance,space,0.7365431697096958,0.009717913897044262
1855,M1856,no,yes,2,flat,summed,log,r_distance,graph,0.6859169169716057,0.011966280766977231
1856,M1857,no,yes,2,flat,summed,log,r_cos,space,-0.08256421188255034,0.0159095949092733
1857,M1858,no,yes,2,flat,summed,log,r_cos,graph,-0.23194204870380153,0.019468498053705915
1858,M1859,no,yes,2,flat,summed,log,r_corr,space,0.5929234637906052,0.02943527849871554
1859,M1860,no,yes,2,flat,summed,log,r_corr,graph,0.3458446177382986,0.018095158866352486
1860,M1861,no,yes,2,flat,summed,log,cooc,space,0.7430026847855744,0.012285698464017534
1861,M1862,no,yes,2,flat,summed,log,cooc,graph,0.7406847695702321,0.0077341195690743296
1862,M1863,no,yes,2,flat,summed,ppmi,distance,space,0.7351862838564459,0.00770936351549675
1863,M1864,no,yes,2,flat,summed,ppmi,distance,graph,0.35058272158902787,0.01547542598929814
1864,M1865,no,yes,2,flat,summed,ppmi,cos,space,0.7539356018530609,0.004448298381651518
1865,M1866,no,yes,2,flat,summed,ppmi,cos,graph,0.630254208750866,0.009942485743043161
1866,M1867,no,yes,2,flat,summed,ppmi,corr,space,-0.2513332879124948,0.03266469444910799
1867,M1868,no,yes,2,flat,summed,ppmi,corr,graph,-0.1605318386095997,0.03769885291792289
1868,M1869,no,yes,2,flat,summed,ppmi,r_distance,space,0.7450217026463222,0.01621901695059665
1869,M1870,no,yes,2,flat,summed,ppmi,r_distance,graph,0.4524086413113365,0.02449754871102012
1870,M1871,no,yes,2,flat,summed,ppmi,r_cos,space,0.5414560165785879,0.03752286410608507
1871,M1872,no,yes,2,flat,summed,ppmi,r_cos,graph,0.31984089800589177,0.038512943833978186
1872,M1873,no,yes,2,flat,summed,ppmi,r_corr,space,0.4804089313032427,0.05160637640800059
1873,M1874,no,yes,2,flat,summed,ppmi,r_corr,graph,0.292859693614773,0.08386378276738948
1874,M1875,no,yes,2,flat,summed,ppmi,cooc,space,0.7478275768963328,0.01731617571818009
1875,M1876,no,yes,2,flat,summed,ppmi,cooc,graph,0.4491020159487615,0.04397546784253519
1876,M1877,no,yes,2,flat,summed,non,distance,space,0.6989192805575855,0.00941450886232796
1877,M1878,no,yes,2,flat,summed,non,distance,graph,0.6665825336839581,0.02420289843152331
1878,M1879,no,yes,2,flat,summed,non,cos,space,0.7415067800539422,0.006717747315832756
1879,M1880,no,yes,2,flat,summed,non,cos,graph,0.7370868302028095,0.013621623434703304
1880,M1881,no,yes,2,flat,summed,non,corr,space,-0.019719897122368355,0.013474375912601725
1881,M1882,no,yes,2,flat,summed,non,corr,graph,-0.138530598834689,0.010151829275345215
1882,M1883,no,yes,2,flat,summed,non,r_distance,space,0.6902694182242981,0.009753384718098137
1883,M1884,no,yes,2,flat,summed,non,r_distance,graph,0.6025452844856055,0.031605707194648475
1884,M1885,no,yes,2,flat,summed,non,r_cos,space,-0.12054649524933181,0.03309294818074778
1885,M1886,no,yes,2,flat,summed,non,r_cos,graph,-0.19774246010998284,0.02331764518289364
1886,M1887,no,yes,2,flat,summed,non,r_corr,space,-0.08069031147905541,0.030290414404605847
1887,M1888,no,yes,2,flat,summed,non,r_corr,graph,-0.19265409168476622,0.024709594586425885
1888,M1889,no,yes,2,flat,summed,non,cooc,space,0.7839621961624959,0.005919497420222888
1889,M1890,no,yes,2,flat,summed,non,cooc,graph,0.3853920304932067,0.01282700751112209
1890,M1891,no,yes,2,linear,forward,log,distance,space,0.7309531287797668,0.009787789850151312
1891,M1892,no,yes,2,linear,forward,log,distance,graph,0.41234326425460244,0.024076021234170263
1892,M1893,no,yes,2,linear,forward,log,cos,space,0.7332914617662641,0.007834491801542531
1893,M1894,no,yes,2,linear,forward,log,cos,graph,0.42563747461356927,0.019017441467399115
1894,M1895,no,yes,2,linear,forward,log,corr,space,-0.34181293142839364,0.04623774399382209
1895,M1896,no,yes,2,linear,forward,log,corr,graph,-0.2057597050791423,0.08250413421690361
1896,M1897,no,yes,2,linear,forward,log,r_distance,space,0.7196099958533025,0.008169479215267611
1897,M1898,no,yes,2,linear,forward,log,r_distance,graph,0.41035291820042596,0.030597676733216207
1898,M1899,no,yes,2,linear,forward,log,r_cos,space,0.6350898202580612,0.041099385931118594
1899,M1900,no,yes,2,linear,forward,log,r_cos,graph,0.2626159490287492,0.1509159362940127
1900,M1901,no,yes,2,linear,forward,log,r_corr,space,0.6312136181995973,0.03541292927170291
1901,M1902,no,yes,2,linear,forward,log,r_corr,graph,0.36264141135402816,0.1040369927774802
1902,M1903,no,yes,2,linear,forward,log,cooc,space,0.7170868207156045,0.010791600703846042
1903,M1904,no,yes,2,linear,forward,log,cooc,graph,0.7330158156141313,0.023193223175811902
1904,M1905,no,yes,2,linear,forward,ppmi,distance,space,0.7093755569281799,0.008026914931964616
1905,M1906,no,yes,2,linear,forward,ppmi,distance,graph,0.4343054507604898,0.04245131274840747
1906,M1907,no,yes,2,linear,forward,ppmi,cos,space,0.7293658061432027,0.011889361360282803
1907,M1908,no,yes,2,linear,forward,ppmi,cos,graph,0.43257636645814185,0.03851235584901396
1908,M1909,no,yes,2,linear,forward,ppmi,corr,space,-0.5111808222197225,0.03978484902488337
1909,M1910,no,yes,2,linear,forward,ppmi,corr,graph,-0.0817807585638088,0.07513045676041616
1910,M1911,no,yes,2,linear,forward,ppmi,r_distance,space,0.7302151275293078,0.006530785968845691
1911,M1912,no,yes,2,linear,forward,ppmi,r_distance,graph,0.44224518571128335,0.027963753615312923
1912,M1913,no,yes,2,linear,forward,ppmi,r_cos,space,0.13568038053796488,0.07563348173868417
1913,M1914,no,yes,2,linear,forward,ppmi,r_cos,graph,0.2036966776908295,0.09482645321680545
1914,M1915,no,yes,2,linear,forward,ppmi,r_corr,space,-0.013660516730534611,0.27122126231116145
1915,M1916,no,yes,2,linear,forward,ppmi,r_corr,graph,0.12154381444951187,0.2773503530964531
1916,M1917,no,yes,2,linear,forward,ppmi,cooc,space,0.6753680056277845,0.02573296519025511
1917,M1918,no,yes,2,linear,forward,ppmi,cooc,graph,0.7072466084386632,0.016397885136809006
1918,M1919,no,yes,2,linear,forward,non,distance,space,0.6868817605025881,0.008236543240660968
1919,M1920,no,yes,2,linear,forward,non,distance,graph,0.38605269799688463,0.022588131894357554
1920,M1921,no,yes,2,linear,forward,non,cos,space,0.7170736826886527,0.0097744298404308
1921,M1922,no,yes,2,linear,forward,non,cos,graph,0.4349072619191713,0.019039345514681363
1922,M1923,no,yes,2,linear,forward,non,corr,space,-0.41007934674177376,0.04758073230801979
1923,M1924,no,yes,2,linear,forward,non,corr,graph,-0.059950837826437106,0.09544824795003548
1924,M1925,no,yes,2,linear,forward,non,r_distance,space,0.691488517528387,0.009174382412650903
1925,M1926,no,yes,2,linear,forward,non,r_distance,graph,0.41709983636648024,0.037577933499193146
1926,M1927,no,yes,2,linear,forward,non,r_cos,space,0.6488359865190496,0.06401784917050471
1927,M1928,no,yes,2,linear,forward,non,r_cos,graph,0.379167890312255,0.0416745191719731
1928,M1929,no,yes,2,linear,forward,non,r_corr,space,0.5883209012166728,0.0796443244303827
1929,M1930,no,yes,2,linear,forward,non,r_corr,graph,0.3872381558347371,0.028553177912538547
1930,M1931,no,yes,2,linear,forward,non,cooc,space,0.7625337058519219,0.003907457295505733
1931,M1932,no,yes,2,linear,forward,non,cooc,graph,0.7676841010067142,0.014410472683506936
1932,M1933,no,yes,2,linear,backward,log,distance,space,0.7257442792645639,0.012931411844798226
1933,M1934,no,yes,2,linear,backward,log,distance,graph,0.5881682557195604,0.016420301212065076
1934,M1935,no,yes,2,linear,backward,log,cos,space,0.7362132752954768,0.009513239894301168
1935,M1936,no,yes,2,linear,backward,log,cos,graph,0.5829407665324916,0.009190663300915726
